,ID,Nachname,Vorname,Adelstitel,Anrede_Titel,Geburtsdatum,Geburtsort,Sterbedatum,Geschlecht,Religion,Beruf,Partei,Profession,is_stem,WP,Von,Bis,Wahlkreis,Bundesland,Liste,Mandatsart
122,11000043,Apel,Hans,,Dr.,25.02.1932,Hamburg,06.09.2011,männlich,evangelisch,Bundesminister a. D.,SPD,Former Federal Minister,No,7,13.12.1972,13.12.1976,,HBG,,Direktwahl
123,11000043,Apel,Hans,,Dr.,25.02.1932,Hamburg,06.09.2011,männlich,evangelisch,Bundesminister a. D.,SPD,Former Federal Minister,No,8,14.12.1976,04.11.1980,,HBG,,Direktwahl
124,11000043,Apel,Hans,,Dr.,25.02.1932,Hamburg,06.09.2011,männlich,evangelisch,Bundesminister a. D.,SPD,Former Federal Minister,No,9,04.11.1980,29.03.1983,,HBG,,Direktwahl
125,11000043,Apel,Hans,,Dr.,25.02.1932,Hamburg,06.09.2011,männlich,evangelisch,Bundesminister a. D.,SPD,Former Federal Minister,No,10,29.03.1983,18.02.1987,,HBG,,Direktwahl
126,11000043,Apel,Hans,,Dr.,25.02.1932,Hamburg,06.09.2011,männlich,evangelisch,Bundesminister a. D.,SPD,Former Federal Minister,No,11,18.02.1987,20.12.1990,,,HBG,Landesliste
127,11000044,Arendt,Walter,,,17.01.1925,"Heessen, Krs. Beckum / Westfalen",07.03.2005,männlich,ohne Angaben,Bundesminister a. D.,SPD,Former Federal Minister,No,4,17.10.1961,17.10.1965,,NRW,,Direktwahl
128,11000044,Arendt,Walter,,,17.01.1925,"Heessen, Krs. Beckum / Westfalen",07.03.2005,männlich,ohne Angaben,Bundesminister a. D.,SPD,Former Federal Minister,No,5,19.10.1965,19.10.1969,,,NRW,Landesliste
129,11000044,Arendt,Walter,,,17.01.1925,"Heessen, Krs. Beckum / Westfalen",07.03.2005,männlich,ohne Angaben,Bundesminister a. D.,SPD,Former Federal Minister,No,6,20.10.1969,22.09.1972,,,NRW,Landesliste
130,11000044,Arendt,Walter,,,17.01.1925,"Heessen, Krs. Beckum / Westfalen",07.03.2005,männlich,ohne Angaben,Bundesminister a. D.,SPD,Former Federal Minister,No,7,13.12.1972,13.12.1976,,NRW,,Direktwahl
131,11000044,Arendt,Walter,,,17.01.1925,"Heessen, Krs. Beckum / Westfalen",07.03.2005,männlich,ohne Angaben,Bundesminister a. D.,SPD,Former Federal Minister,No,8,14.12.1976,04.11.1980,,NRW,,Direktwahl
132,11000045,Aretin,Anton,Freiherr,,15.08.1918,München,12.06.1981,männlich,katholisch,Rechtsanwalt,FU,Lawyer,No,1,07.09.1949,07.09.1953,,BAY,,Direktwahl
133,11000046,Arndgen,Josef,,,24.02.1894,Rheydt,20.09.1966,männlich,katholisch,Minister a. D.,CDU,Former Minister,No,1,07.09.1949,07.09.1953,,HES,,Direktwahl
134,11000046,Arndgen,Josef,,,24.02.1894,Rheydt,20.09.1966,männlich,katholisch,Minister a. D.,CDU,Former Minister,No,2,06.10.1953,06.10.1957,,HES,,Direktwahl
135,11000046,Arndgen,Josef,,,24.02.1894,Rheydt,20.09.1966,männlich,katholisch,Minister a. D.,CDU,Former Minister,No,3,15.10.1957,15.10.1961,,HES,,Direktwahl
136,11000046,Arndgen,Josef,,,24.02.1894,Rheydt,20.09.1966,männlich,katholisch,Minister a. D.,CDU,Former Minister,No,4,17.10.1961,17.10.1965,,HES,,Direktwahl
137,11000047,Arndt,Adolf,,Dr.,12.03.1904,Königsberg,13.02.1974,männlich,ohne Angaben,Rechtsanwalt,SPD,Lawyer,No,1,07.09.1949,07.09.1953,,HES,,Direktwahl
138,11000047,Arndt,Adolf,,Dr.,12.03.1904,Königsberg,13.02.1974,männlich,ohne Angaben,Rechtsanwalt,SPD,Lawyer,No,2,06.10.1953,06.10.1957,,HES,,Direktwahl
139,11000047,Arndt,Adolf,,Dr.,12.03.1904,Königsberg,13.02.1974,männlich,ohne Angaben,Rechtsanwalt,SPD,Lawyer,No,3,15.10.1957,15.10.1961,,,BAY,Landesliste
140,11000047,Arndt,Adolf,,Dr.,12.03.1904,Königsberg,13.02.1974,männlich,ohne Angaben,Rechtsanwalt,SPD,Lawyer,No,4,17.10.1961,17.10.1965,,,BLW,Landesliste
141,11000047,Arndt,Adolf,,Dr.,12.03.1904,Königsberg,13.02.1974,männlich,ohne Angaben,Rechtsanwalt,SPD,Lawyer,No,5,19.10.1965,19.10.1969,,,NRW,Landesliste
142,11000048,Arndt,Claus,,Dr.,16.04.1927,Marburg / Lahn,10.02.2014,männlich,ohne Angaben,Senatsdirektor a. D.,SPD,Former Senate Director,No,5,04.06.1968,19.10.1969,,,HBG,Landesliste
143,11000048,Arndt,Claus,,Dr.,16.04.1927,Marburg / Lahn,10.02.2014,männlich,ohne Angaben,Senatsdirektor a. D.,SPD,Former Senate Director,No,6,20.10.1969,22.09.1972,,,HBG,Landesliste
144,11000048,Arndt,Claus,,Dr.,16.04.1927,Marburg / Lahn,10.02.2014,männlich,ohne Angaben,Senatsdirektor a. D.,SPD,Former Senate Director,No,7,20.05.1974,13.12.1976,,,HBG,Landesliste
145,11000049,Arndt,Klaus Dieter,,Dr.,09.03.1927,Berlin,29.01.1974,männlich,evangelisch,Volkswirt,SPD,Economist,No,5,19.10.1965,19.10.1969,,,BLW,Landesliste
146,11000049,Arndt,Klaus Dieter,,Dr.,09.03.1927,Berlin,29.01.1974,männlich,evangelisch,Volkswirt,SPD,Economist,No,6,20.10.1969,22.09.1972,,,BLW,Landesliste
147,11000049,Arndt,Klaus Dieter,,Dr.,09.03.1927,Berlin,29.01.1974,männlich,evangelisch,Volkswirt,SPD,Economist,No,7,13.12.1972,29.01.1974,,,BLW,Landesliste
148,11000050,Arnholz,Otto,,,12.04.1894,Berlin,07.10.1988,männlich,ohne Angaben,Verwaltungsbeamter a. D.,SPD,Former Administrative Civil Servant,No,1,07.09.1949,07.09.1953,,NDS,,Direktwahl
149,11000050,Arnholz,Otto,,,12.04.1894,Berlin,07.10.1988,männlich,ohne Angaben,Verwaltungsbeamter a. D.,SPD,Former Administrative Civil Servant,No,2,06.10.1953,06.10.1957,,NDS,,Direktwahl
150,11000051,Arnold,Gottfried,,Dr.,10.02.1933,Düsseldorf,28.12.2015,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,4,17.10.1961,17.10.1965,,NRW,,Direktwahl
151,11000051,Arnold,Gottfried,,Dr.,10.02.1933,Düsseldorf,28.12.2015,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,5,19.10.1965,19.10.1969,,NRW,,Direktwahl
152,11000051,Arnold,Gottfried,,Dr.,10.02.1933,Düsseldorf,28.12.2015,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,6,20.10.1969,22.09.1972,,NRW,,Direktwahl
153,11000051,Arnold,Gottfried,,Dr.,10.02.1933,Düsseldorf,28.12.2015,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,7,13.12.1972,13.12.1976,,NRW,,Direktwahl
154,11000051,Arnold,Gottfried,,Dr.,10.02.1933,Düsseldorf,28.12.2015,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,8,14.12.1976,04.11.1980,,NRW,,Direktwahl
155,11000051,Arnold,Gottfried,,Dr.,10.02.1933,Düsseldorf,28.12.2015,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,9,04.11.1980,29.03.1983,,NRW,,Direktwahl
156,11000052,Arnold,Karl,,Dr.,21.03.1901,Herrlishöfen,29.06.1958,männlich,katholisch,Ministerpräsident a. D.,CDU,Former Prime Minister,No,3,15.10.1957,29.06.1958,,NRW,,Direktwahl
157,11000053,Arnold,Thea,,,11.12.1882,Fulda,26.01.1966,weiblich,ohne Angaben,Rektorin a. D.,FU,Former Principal (female),No,1,07.09.1949,07.09.1953,,,NRW,Landesliste
158,11000054,Artzinger,Helmut,,Dr.,22.04.1912,Bergisch Gladbach,02.10.1996,männlich,evangelisch,Prokurist,CDU,Authorized Representative,No,4,17.10.1961,17.10.1965,,BWG,,Direktwahl
159,11000054,Artzinger,Helmut,,Dr.,22.04.1912,Bergisch Gladbach,02.10.1996,männlich,evangelisch,Prokurist,CDU,Authorized Representative,No,5,19.10.1965,19.10.1969,,BWG,,Direktwahl
160,11000054,Artzinger,Helmut,,Dr.,22.04.1912,Bergisch Gladbach,02.10.1996,männlich,evangelisch,Prokurist,CDU,Authorized Representative,No,6,20.10.1969,22.09.1972,,BWG,,Direktwahl
161,11000054,Artzinger,Helmut,,Dr.,22.04.1912,Bergisch Gladbach,02.10.1996,männlich,evangelisch,Prokurist,CDU,Authorized Representative,No,7,13.12.1972,13.12.1976,,BWG,,Direktwahl
162,11000055,Aschoff,Albrecht,,Dr.,11.04.1899,Berlin,11.08.1972,männlich,evangelisch,Rechtsanwalt,FDP,Lawyer,No,4,17.10.1961,17.10.1965,,,NRW,Landesliste
163,11000056,Assmann,Heinz,,,19.07.1931,Gelsenkirchen-Buer,,männlich,ohne Angaben,"Bezirksleiter, Gewerkschaftssekretär",SPD,"District Manager, Trade Union Secretary",No,9,24.02.1983,29.03.1983,,,NRW,Landesliste
164,11000057,Atzenroth,Karl,,Dr.,22.09.1895,Köln,18.06.1995,männlich,ohne Angaben,Fabrikant,FDP,Manufacturer,Yes,1,07.09.1949,07.09.1953,,,RPF,Landesliste
165,11000057,Atzenroth,Karl,,Dr.,22.09.1895,Köln,18.06.1995,männlich,ohne Angaben,Fabrikant,FDP,Manufacturer,Yes,2,06.10.1953,06.10.1957,,,RPF,Landesliste
166,11000057,Atzenroth,Karl,,Dr.,22.09.1895,Köln,18.06.1995,männlich,ohne Angaben,Fabrikant,FDP,Manufacturer,Yes,3,15.10.1957,15.10.1961,,,RPF,Landesliste
167,11000057,Atzenroth,Karl,,Dr.,22.09.1895,Köln,18.06.1995,männlich,ohne Angaben,Fabrikant,FDP,Manufacturer,Yes,4,17.10.1961,17.10.1965,,,RPF,Landesliste
168,11000058,Auch,Dieter,,,12.04.1941,Stuttgart,,männlich,ohne Angaben,"Werkzeugmacher, Geschäftsführer",SPD,"Toolmaker, Managing Director",Yes,9,04.11.1980,29.03.1983,,,BWG,Landesliste
169,11000059,Auge,Heinrich,,,03.02.1898,Recklinghausen,21.02.1977,männlich,katholisch,"Rektor a. D., Oberbürgermeister",SPD,"Former Principal, Lord Mayor",No,3,15.10.1957,15.10.1961,,,NRW,Landesliste
170,11000059,Auge,Heinrich,,,03.02.1898,Recklinghausen,21.02.1977,männlich,katholisch,"Rektor a. D., Oberbürgermeister",SPD,"Former Principal, Lord Mayor",No,4,17.10.1961,17.10.1965,,NRW,,Direktwahl
171,11000059,Auge,Heinrich,,,03.02.1898,Recklinghausen,21.02.1977,männlich,katholisch,"Rektor a. D., Oberbürgermeister",SPD,"Former Principal, Lord Mayor",No,5,19.10.1965,19.10.1969,,NRW,,Direktwahl
172,11000060,Augstein,Hans-Jürgen,,,16.01.1925,Königsberg / Ostpreußen,07.10.2001,männlich,ohne Angaben,Rechtsanwalt,SPD,Lawyer,No,7,13.12.1972,13.12.1976,,NRW,,Direktwahl
173,11000060,Augstein,Hans-Jürgen,,,16.01.1925,Königsberg / Ostpreußen,07.10.2001,männlich,ohne Angaben,Rechtsanwalt,SPD,Lawyer,No,8,14.12.1976,04.11.1980,,NRW,,Direktwahl
174,11000061,Augstein,Rudolf,,,05.11.1923,Hannover,07.11.2002,männlich,ohne Angaben,Verleger,FDP,Publisher,No,7,13.12.1972,24.01.1973,,,NRW,Landesliste
175,11000062,Augustin,Anneliese,,,24.04.1930,Kassel,03.11.2021,weiblich,evangelisch,Apothekerin,CDU,Pharmacist (female),No,10,13.01.1984,18.02.1987,,,HES,Landesliste
176,11000062,Augustin,Anneliese,,,24.04.1930,Kassel,03.11.2021,weiblich,evangelisch,Apothekerin,CDU,Pharmacist (female),No,11,06.12.1989,20.12.1990,,,HES,Landesliste
177,11000062,Augustin,Anneliese,,,24.04.1930,Kassel,03.11.2021,weiblich,evangelisch,Apothekerin,CDU,Pharmacist (female),No,12,20.12.1990,10.11.1994,,,HES,Landesliste
178,11000062,Augustin,Anneliese,,,24.04.1930,Kassel,03.11.2021,weiblich,evangelisch,Apothekerin,CDU,Pharmacist (female),No,13,10.11.1994,26.10.1998,Kassel,HES,HES,Landesliste
179,11000063,Augustinowitz,Jürgen,,,10.06.1964,Rüthen,,männlich,katholisch,Bankkaufmann,CDU,Bank Clerk,No,12,20.12.1990,10.11.1994,,NRW,,Direktwahl
180,11000063,Augustinowitz,Jürgen,,,10.06.1964,Rüthen,,männlich,katholisch,Bankkaufmann,CDU,Bank Clerk,No,13,10.11.1994,26.10.1998,Soest,NRW,NRW,Direktwahl
181,11000064,Auhagen,Hendrik,,,25.05.1951,Celle,,männlich,ohne Angaben,Studienassessor,GRÜNE,Junior Secondary School Teacher,No,10,17.04.1985,18.02.1987,,,BWG,Landesliste
182,11000065,Aumer,Hermann,,,30.04.1915,München,30.05.1955,männlich,katholisch,Staatskommissar a. D.,BP,Former State Commissioner,No,1,07.09.1949,07.09.1953,,BAY,,Direktwahl
183,11000066,Austermann,Dietrich,,,22.10.1941,Berlin,,männlich,katholisch,"Rechtsanwalt, Stadtdirektor a. D., LM a. D.",CDU,"Lawyer, Former City Director, Former State Minister",No,9,16.04.1982,29.03.1983,,,SWH,Landesliste
184,11000066,Austermann,Dietrich,,,22.10.1941,Berlin,,männlich,katholisch,"Rechtsanwalt, Stadtdirektor a. D., LM a. D.",CDU,"Lawyer, Former City Director, Former State Minister",No,10,29.03.1983,18.02.1987,,SWH,,Direktwahl
185,11000066,Austermann,Dietrich,,,22.10.1941,Berlin,,männlich,katholisch,"Rechtsanwalt, Stadtdirektor a. D., LM a. D.",CDU,"Lawyer, Former City Director, Former State Minister",No,11,18.02.1987,20.12.1990,,SWH,,Direktwahl
186,11000066,Austermann,Dietrich,,,22.10.1941,Berlin,,männlich,katholisch,"Rechtsanwalt, Stadtdirektor a. D., LM a. D.",CDU,"Lawyer, Former City Director, Former State Minister",No,12,20.12.1990,10.11.1994,,SWH,,Direktwahl
187,11000066,Austermann,Dietrich,,,22.10.1941,Berlin,,männlich,katholisch,"Rechtsanwalt, Stadtdirektor a. D., LM a. D.",CDU,"Lawyer, Former City Director, Former State Minister",No,13,10.11.1994,26.10.1998,Steinburg-Dithmarschen-Süd,SWH,SWH,Direktwahl
188,11000066,Austermann,Dietrich,,,22.10.1941,Berlin,,männlich,katholisch,"Rechtsanwalt, Stadtdirektor a. D., LM a. D.",CDU,"Lawyer, Former City Director, Former State Minister",No,14,26.10.1998,17.10.2002,Steinburg-Dithmarschen-Süd,SWH,SWH,Landesliste
189,11000066,Austermann,Dietrich,,,22.10.1941,Berlin,,männlich,katholisch,"Rechtsanwalt, Stadtdirektor a. D., LM a. D.",CDU,"Lawyer, Former City Director, Former State Minister",No,15,17.10.2002,04.05.2005,,,SWH,Landesliste
190,11000067,Baack,Herbert,,,03.02.1921,Witten,05.07.2006,männlich,evangelisch,Oberwerkmeister,SPD,Senior Foreman,No,6,20.10.1969,22.09.1972,,NRW,,Direktwahl
191,11000067,Baack,Herbert,,,03.02.1921,Witten,05.07.2006,männlich,evangelisch,Oberwerkmeister,SPD,Senior Foreman,No,7,13.12.1972,13.12.1976,,NRW,,Direktwahl
192,11000067,Baack,Herbert,,,03.02.1921,Witten,05.07.2006,männlich,evangelisch,Oberwerkmeister,SPD,Senior Foreman,No,8,14.12.1976,04.11.1980,,NRW,,Direktwahl
193,11000067,Baack,Herbert,,,03.02.1921,Witten,05.07.2006,männlich,evangelisch,Oberwerkmeister,SPD,Senior Foreman,No,9,04.11.1980,29.03.1983,,NRW,,Direktwahl
194,11000068,Baade,Fritz,,Dr.,23.01.1893,Neuruppin,15.05.1974,männlich,evangelisch,o. Universitätsprofessor,SPD,Full University Professor,No,1,07.09.1949,07.09.1953,,,SWH,Landesliste
195,11000068,Baade,Fritz,,Dr.,23.01.1893,Neuruppin,15.05.1974,männlich,evangelisch,o. Universitätsprofessor,SPD,Full University Professor,No,2,06.10.1953,06.10.1957,,,SWH,Landesliste
196,11000068,Baade,Fritz,,Dr.,23.01.1893,Neuruppin,15.05.1974,männlich,evangelisch,o. Universitätsprofessor,SPD,Full University Professor,No,3,15.10.1957,15.10.1961,,,SWH,Landesliste
197,11000068,Baade,Fritz,,Dr.,23.01.1893,Neuruppin,15.05.1974,männlich,evangelisch,o. Universitätsprofessor,SPD,Full University Professor,No,4,17.10.1961,17.10.1965,,SWH,,Direktwahl
198,11000069,Babel,Gisela,,Dr.,23.05.1938,Berlin,,weiblich,ohne Angaben,Hausfrau,FDP,Housewife,No,12,20.12.1990,10.11.1994,,,HES,Landesliste
199,11000069,Babel,Gisela,,Dr.,23.05.1938,Berlin,,weiblich,ohne Angaben,Hausfrau,FDP,Housewife,No,13,10.11.1994,26.10.1998,Marburg,HES,HES,Landesliste
200,11000070,Bach,Franz Josef,,Dr.,04.02.1917,Neuss,03.08.2001,männlich,katholisch,Botschafter a. D.,CDU,Former Ambassador,No,6,20.10.1969,22.09.1972,,NRW,,Direktwahl
201,11000071,Bach,Robert,,,07.12.1901,Limbach,10.06.1976,männlich,evangelisch,Bergmann,SPD,Miner,Yes,3,27.10.1959,15.10.1961,,,SLD,Landesliste
202,11000072,Bachmaier,Hermann,,,05.07.1939,Crailsheim / Baden-Württemberg,14.07.2023,männlich,evangelisch,Rechtsanwalt,SPD,Lawyer,No,10,29.03.1983,18.02.1987,,,BWG,Landesliste
203,11000072,Bachmaier,Hermann,,,05.07.1939,Crailsheim / Baden-Württemberg,14.07.2023,männlich,evangelisch,Rechtsanwalt,SPD,Lawyer,No,11,18.02.1987,20.12.1990,,,BWG,Landesliste
204,11000072,Bachmaier,Hermann,,,05.07.1939,Crailsheim / Baden-Württemberg,14.07.2023,männlich,evangelisch,Rechtsanwalt,SPD,Lawyer,No,12,20.12.1990,10.11.1994,,,BWG,Landesliste
205,11000072,Bachmaier,Hermann,,,05.07.1939,Crailsheim / Baden-Württemberg,14.07.2023,männlich,evangelisch,Rechtsanwalt,SPD,Lawyer,No,13,10.11.1994,26.10.1998,Schwäbisch-Hall-Hohenlohe,BWG,BWG,Landesliste
206,11000072,Bachmaier,Hermann,,,05.07.1939,Crailsheim / Baden-Württemberg,14.07.2023,männlich,evangelisch,Rechtsanwalt,SPD,Lawyer,No,14,26.10.1998,17.10.2002,Schwäbisch-Hall-Hohenlohe,BWG,BWG,Landesliste
207,11000072,Bachmaier,Hermann,,,05.07.1939,Crailsheim / Baden-Württemberg,14.07.2023,männlich,evangelisch,Rechtsanwalt,SPD,Lawyer,No,15,17.10.2002,18.10.2005,,,BWG,Landesliste
208,11000073,Bading,Harri,,,23.05.1901,Berlin,12.06.1981,männlich,ohne Angaben,Dipl.-Landwirt,SPD,Graduate Farmer,No,3,15.10.1957,15.10.1961,,,HES,Landesliste
209,11000073,Bading,Harri,,,23.05.1901,Berlin,12.06.1981,männlich,ohne Angaben,Dipl.-Landwirt,SPD,Graduate Farmer,No,4,17.10.1961,17.10.1965,,HES,,Direktwahl
210,11000073,Bading,Harri,,,23.05.1901,Berlin,12.06.1981,männlich,ohne Angaben,Dipl.-Landwirt,SPD,Graduate Farmer,No,5,19.10.1965,19.10.1969,,HES,,Direktwahl
211,11000074,Bärsch,Siegfried,,Dr.,14.02.1920,Frankenberg,01.09.2008,männlich,ohne Angaben,Arzt,SPD,Doctor,No,1,07.09.1949,07.09.1953,,BRE,,Direktwahl
212,11000074,Bärsch,Siegfried,,Dr.,14.02.1920,Frankenberg,01.09.2008,männlich,ohne Angaben,Arzt,SPD,Doctor,No,2,06.10.1953,06.10.1957,,BRE,,Direktwahl
213,11000074,Bärsch,Siegfried,,Dr.,14.02.1920,Frankenberg,01.09.2008,männlich,ohne Angaben,Arzt,SPD,Doctor,No,3,15.10.1957,15.10.1961,,BRE,,Direktwahl
214,11000075,Baeuchle,Hans-Joachim,,,15.04.1922,Freiburg,11.11.2007,männlich,katholisch,Bürgermeister,SPD,Mayor,No,6,20.10.1969,22.09.1972,,,BWG,Landesliste
215,11000076,Bäuerle,Willi,,,24.03.1926,Weinheim / Bergstraße,01.02.1996,männlich,ohne Angaben,Technischer Zeichner,SPD,Technical Draftsman,Yes,4,31.05.1963,17.10.1965,,,HES,Landesliste
216,11000076,Bäuerle,Willi,,,24.03.1926,Weinheim / Bergstraße,01.02.1996,männlich,ohne Angaben,Technischer Zeichner,SPD,Technical Draftsman,Yes,5,19.10.1965,19.10.1969,,HES,,Direktwahl
217,11000076,Bäuerle,Willi,,,24.03.1926,Weinheim / Bergstraße,01.02.1996,männlich,ohne Angaben,Technischer Zeichner,SPD,Technical Draftsman,Yes,6,20.10.1969,22.09.1972,,HES,,Direktwahl
218,11000076,Bäuerle,Willi,,,24.03.1926,Weinheim / Bergstraße,01.02.1996,männlich,ohne Angaben,Technischer Zeichner,SPD,Technical Draftsman,Yes,7,13.12.1972,13.12.1976,,HES,,Direktwahl
219,11000077,Bäumer,Rudolf,,,29.11.1901,Ennigloh,25.09.1973,männlich,ohne Angaben,Geschäftsführer,SPD,Managing Director,No,3,15.10.1957,15.10.1961,,,NRW,Landesliste
220,11000077,Bäumer,Rudolf,,,29.11.1901,Ennigloh,25.09.1973,männlich,ohne Angaben,Geschäftsführer,SPD,Managing Director,No,4,17.10.1961,17.10.1965,,NRW,,Direktwahl
221,11000078,Bahlburg,Wilhelm,,,27.10.1888,Jesteburg,17.02.1958,männlich,ohne Angaben,Baumeister,DP,Master Builder,Yes,1,07.09.1949,07.09.1953,,NDS,,Direktwahl
222,11000079,Bahner,Dietrich,,,08.06.1939,Berlin,21.05.2009,männlich,evangelisch,"Dipl.-Kaufmann, mittelständiger Unternehmer",CDU,"Graduate Business Administrator, Medium-sized Entrepreneur",No,8,12.09.1979,04.11.1980,,,BLW,Landesliste
223,11000079,Bahner,Dietrich,,,08.06.1939,Berlin,21.05.2009,männlich,evangelisch,"Dipl.-Kaufmann, mittelständiger Unternehmer",CDU,"Graduate Business Administrator, Medium-sized Entrepreneur",No,9,04.11.1980,29.03.1983,,,BLW,Landesliste
224,11000080,Bahr,Egon,,,18.03.1922,Treffurt / Thüringen,19.08.2015,männlich,ohne Angaben,"Abgeordneter, Bundesminister a. D.",SPD,"Member of Parliament, Former Federal Minister",No,7,13.12.1972,13.12.1976,,,SWH,Landesliste
225,11000080,Bahr,Egon,,,18.03.1922,Treffurt / Thüringen,19.08.2015,männlich,ohne Angaben,"Abgeordneter, Bundesminister a. D.",SPD,"Member of Parliament, Former Federal Minister",No,8,14.12.1976,04.11.1980,,SWH,,Direktwahl
226,11000080,Bahr,Egon,,,18.03.1922,Treffurt / Thüringen,19.08.2015,männlich,ohne Angaben,"Abgeordneter, Bundesminister a. D.",SPD,"Member of Parliament, Former Federal Minister",No,9,04.11.1980,29.03.1983,,SWH,,Direktwahl
227,11000080,Bahr,Egon,,,18.03.1922,Treffurt / Thüringen,19.08.2015,männlich,ohne Angaben,"Abgeordneter, Bundesminister a. D.",SPD,"Member of Parliament, Former Federal Minister",No,10,29.03.1983,18.02.1987,,,SWH,Landesliste
228,11000080,Bahr,Egon,,,18.03.1922,Treffurt / Thüringen,19.08.2015,männlich,ohne Angaben,"Abgeordneter, Bundesminister a. D.",SPD,"Member of Parliament, Former Federal Minister",No,11,18.02.1987,20.12.1990,,,SWH,Landesliste
229,11000081,Baier,Fritz,,,02.06.1923,Chmeleschen / Bzk. Karlsbad (Sudetenland),01.03.2012,männlich,katholisch,"Angestellter, Oberbürgermeister a. D.",CDU,"Employee, Former Lord Mayor",No,2,26.06.1956,06.10.1957,,,BWG,Landesliste
230,11000081,Baier,Fritz,,,02.06.1923,Chmeleschen / Bzk. Karlsbad (Sudetenland),01.03.2012,männlich,katholisch,"Angestellter, Oberbürgermeister a. D.",CDU,"Employee, Former Lord Mayor",No,3,15.10.1957,15.10.1961,,BWG,,Direktwahl
231,11000081,Baier,Fritz,,,02.06.1923,Chmeleschen / Bzk. Karlsbad (Sudetenland),01.03.2012,männlich,katholisch,"Angestellter, Oberbürgermeister a. D.",CDU,"Employee, Former Lord Mayor",No,4,17.10.1961,17.10.1965,,BWG,,Direktwahl
232,11000081,Baier,Fritz,,,02.06.1923,Chmeleschen / Bzk. Karlsbad (Sudetenland),01.03.2012,männlich,katholisch,"Angestellter, Oberbürgermeister a. D.",CDU,"Employee, Former Lord Mayor",No,5,19.10.1965,19.10.1969,,BWG,,Direktwahl
233,11000081,Baier,Fritz,,,02.06.1923,Chmeleschen / Bzk. Karlsbad (Sudetenland),01.03.2012,männlich,katholisch,"Angestellter, Oberbürgermeister a. D.",CDU,"Employee, Former Lord Mayor",No,6,20.10.1969,22.09.1972,,BWG,,Direktwahl
234,11000081,Baier,Fritz,,,02.06.1923,Chmeleschen / Bzk. Karlsbad (Sudetenland),01.03.2012,männlich,katholisch,"Angestellter, Oberbürgermeister a. D.",CDU,"Employee, Former Lord Mayor",No,7,13.12.1972,13.12.1976,,BWG,,Direktwahl
235,11000082,Baldauf,Albert,,,08.12.1917,Saarlouis-Beaumarais,25.10.1991,männlich,katholisch,Elektromeister,CDU,Master Electrician,Yes,3,15.10.1957,15.10.1961,,SLD,,Direktwahl
236,11000082,Baldauf,Albert,,,08.12.1917,Saarlouis-Beaumarais,25.10.1991,männlich,katholisch,Elektromeister,CDU,Master Electrician,Yes,4,17.10.1961,17.10.1965,,SLD,,Direktwahl
237,11000083,Balke,Siegfried,,Dr.,01.06.1902,Bochum,11.06.1984,männlich,evangelisch,"Honorarprofessor, Senator e.h., Chemiker",CSU,"Honorary Professor, Honorary Senator, Chemist",Yes,3,15.10.1957,15.10.1961,,BAY,,Direktwahl
238,11000083,Balke,Siegfried,,Dr.,01.06.1902,Bochum,11.06.1984,männlich,evangelisch,"Honorarprofessor, Senator e.h., Chemiker",CSU,"Honorary Professor, Honorary Senator, Chemist",Yes,4,17.10.1961,17.10.1965,,BAY,,Direktwahl
239,11000083,Balke,Siegfried,,Dr.,01.06.1902,Bochum,11.06.1984,männlich,evangelisch,"Honorarprofessor, Senator e.h., Chemiker",CSU,"Honorary Professor, Honorary Senator, Chemist",Yes,5,19.10.1965,19.10.1969,,,BAY,Landesliste
